Data Medicao,,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Qtd Dengue,GOOGLE TRENDS
2024-03-17,3,"1,525714286","991,874","22,16314286","33,21171429","26,95780952","22,90285714","76,87166667","50,15584416","7,410714286","1,744857143",16352,"18,6"
2024-03-24,3,"7,78","990,27","22,22428571","33,392","27,19628571","23,30771429","76,35657143","49,95670996","8,49","1,996",12164,"18,6"
2024-03-31,3,"7,326984127","993,615873","21,88571429","31,33333333","25,65873016","22,45396825","80,94444444","55,04285714","7,80952381","1,696825397",13329,"18,6"
2024-04-07,4,"1,171428571","992,8875661","21,01084656","31,45793651","25,68984127","21,71111111","76,99100529","49,48571429","6,997354497","1,613227513",10943,16
2024-04-14,4,"2,264285714","992,7089286","20,71428571","30,80714286","24,84107143","20,94821429","79,31964286","53,66666667","7,298214286","1,757142857",10646,16
2024-04-21,4,"3,658333333","994,3875","19,21011905","29,19821429","23,75803571","20,19702381","75,5005291","53,26666667","8,055357143","2,132738095",8482,16
2024-04-28,4,"1,559183673","991,0204082","20,17959184","30,43061224","24,24897959","20,10816327","79,53877551","53,75396825","7,002040816","1,640816327",7333,16
2024-05-05,5,"0,1183673469","990,8979592","19,91836735","31,8244898","24,69795918","19,68163265","76,97346939","47,57936508","6,82244898","1,606122449",7397,"8,75"
2024-05-12,5,"2,734693878","991,5163265","20,51020408","30,94489796","24,78979592","20,67346939","78,66734694","51,55687831","7,13877551","1,597959184",7581,"8,75"
2024-05-19,5,"0,02857142857","991,2122449","19,63061224","31,5877551","24,73877551","20,21020408","75,49387755","46,86285714","7,097959184","1,687755102",6322,"8,75"
2024-05-26,5,"0,2857142857","993,8285714","18,12040816","29,34897959","23,00612245","18,72653061","76,19591837","48,02857143","7,228571429","1,726530612",3968,"8,75"
